Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
259,DISC,0.47788,112.35869,0.62861,0.44148,0.69871,0.33582,0.35075
260,DISC,0.47955,112.35869,0.62920,0.44158,0.69997,0.30597,0.35323
261,DISC,0.47879,112.35869,0.63114,0.44144,0.70371,0.31592,0.31095
262,DISC,0.47209,112.35869,0.63194,0.44107,0.70495,0.34577,0.35572
263,DISC,0.47591,112.35869,0.63274,0.44119,0.70668,0.30597,0.29104
264,DISC,0.47543,112.35869,0.63480,0.44079,0.71038,0.35075,0.30100
265,DISC,0.47350,112.35869,0.63779,0.44097,0.71654,0.31841,0.30100
266,DISC,0.47166,112.35869,0.64102,0.44062,0.72266,0.35075,0.36070
267,DISC,0.47081,112.35869,0.64309,0.44058,0.72675,0.30597,0.32338
268,DISC,0.46994,112.35869,0.64482,0.44020,0.72984,0.30100,0.37811
269,DISC,0.46968,112.35869,0.64729,0.44030,0.73489,0.30846,0.35821
270,DISC,0.46655,112.35869,0.64999,0.43992,0.73990,0.29602,0.31343
271,DISC,0.46542,112.35869,0.65100,0.43991,0.74191,0.34826,0.29104
272,DISC,0.46685,112.35869,0.65426,0.43984,0.74837,0.33333,0.31592
273,DISC,0.46586,112.35869,0.65762,0.43954,0.75478,0.36318,0.32090
274,DISC,0.46285,112.35869,0.65852,0.43966,0.75669,0.26866,0.31592
275,DISC,0.46348,112.35869,0.65985,0.43939,0.75909,0.34577,0.37562
276,DISC,0.45886,112.35869,0.66108,0.43932,0.76148,0.31592,0.31841
277,DISC,0.46246,112.35869,0.66187,0.43913,0.76286,0.35075,0.31592
278,DISC,0.46079,112.35869,0.66365,0.43892,0.76622,0.34826,0.34328
279,DISC,0.45714,112.35869,0.66501,0.43905,0.76907,0.31095,0.36070
280,DISC,0.46030,112.35869,0.66824,0.43889,0.77537,0.33831,0.30597
281,DISC,0.45586,112.35869,0.66882,0.43854,0.77618,0.33831,0.29104
282,DISC,0.45724,112.35869,0.66952,0.43845,0.77748,0.33831,0.36070
283,DISC,0.45345,112.35869,0.67013,0.43851,0.77878,0.31095,0.34328
284,DISC,0.45582,112.35869,0.67062,0.43833,0.77957,0.34328,0.31592
285,DISC,0.45508,112.35869,0.67187,0.43811,0.78185,0.33582,0.32587
286,DISC,0.45156,112.35869,0.67222,0.43818,0.78263,0.30597,0.30597
287,DISC,0.45077,112.35869,0.67355,0.43780,0.78490,0.35075,0.32338
288,DISC,0.44805,112.35869,0.67442,0.43780,0.78665,0.32587,0.29353
